mne1,nsexe,nag,ntravail,ntpp,ndiplo,idmen,obs,same_sexe,hh_twin_after
3,1,51,1,2,9,1282590,1,0,0
3,2,42,2,,1,1282590,2,0,0
1,1,52,1,2,9,1282720,1,1,0
1,2,52,1,2,8,1282720,2,1,0
2,1,33,1,2,9,1282760,1,1,0
2,2,32,1,,9,1282760,2,1,0
2,1,40,1,2,4,1282770,1,1,0
2,2,31,1,2,8,1282770,2,1,0
1,1,47,1,2,8,1282970,1,1,0
1,2,44,1,2,5,1282970,2,1,0
2,2,44,2,,8,1282980,1,1,0
2,1,41,1,2,4,1282980,2,1,0
2,1,47,1,2,9,1283010,1,0,0
2,2,40,1,,9,1283010,2,0,0
2,1,32,2,,6,1283030,1,1,0
2,2,31,1,2,6,1283030,2,1,0
3,1,45,1,2,9,1283070,1,1,0
3,2,40,1,2,9,1283070,2,1,0
3,1,36,1,2,9,1283180,1,1,0
3,2,32,1,2,8,1283180,2,1,0
3,1,43,1,2,1,1283230,1,0,0
3,2,38,1,2,7,1283230,2,0,0
2,1,41,1,,9,1283250,1,0,0
2,2,40,1,2,9,1283250,2,0,0
2,2,36,2,,8,1283320,1,1,0
2,1,35,1,2,9,1283320,2,1,0
2,1,32,1,2,5,1283340,1,1,0
2,2,30,1,2,9,1283340,2,1,0
1,1,55,1,2,4,1283390,1,1,0
1,2,49,2,,4,1283390,2,1,0
3,2,33,1,2,7,1283500,1,0,0
3,1,32,1,2,8,1283500,2,0,0
2,2,40,1,2,3,1283560,1,0,0
2,1,38,1,2,7,1283560,2,0,0
2,2,42,1,,8,1283610,1,1,0
2,1,42,1,,4,1283610,2,1,0
2,1,43,1,2,8,1283700,1,0,0
2,2,42,1,2,8,1283700,2,0,0
2,1,34,1,2,5,1283770,1,1,0
2,2,28,1,2,5,1283770,2,1,0
3,1,32,1,2,1,1283840,1,1,0
3,2,30,2,,1,1283840,2,1,0
3,1,45,1,2,3,1283890,1,1,0
3,2,44,1,,3,1283890,2,1,0
3,1,42,1,2,4,1283940,1,0,0
3,2,37,1,2,4,1283940,2,0,0
3,1,46,1,2,1,1284040,1,1,0
3,2,31,2,,1,1284040,2,1,0
2,1,50,1,,5,1284170,1,1,0
2,2,41,1,,1,1284170,2,1,0
2,2,54,2,,1,1284200,1,0,0
2,1,43,1,2,4,1284200,2,0,0
2,2,34,1,2,5,1284360,1,0,0
2,1,33,1,,5,1284360,2,0,0
3,1,44,1,2,4,1284400,1,1,0
3,2,31,2,,2,1284400,2,1,0
3,1,50,1,,4,1284420,1,0,0
3,2,37,2,,1,1284420,2,0,0
2,1,52,1,2,8,1284430,1,0,0
2,2,51,1,2,9,1284430,2,0,0
3,1,58,1,2,1,1284460,1,1,0
3,2,46,1,2,7,1284460,2,1,0
3,2,46,2,,5,1284500,1,0,0
3,1,37,1,2,5,1284500,2,0,0
2,1,44,1,2,4,1284520,1,0,0
2,2,35,1,2,5,1284520,2,0,0
3,2,40,1,2,9,1284660,1,1,0
3,1,33,1,2,5,1284660,2,1,0
2,2,34,1,2,9,1284690,1,0,0
2,1,32,1,2,8,1284690,2,0,0
3,1,47,1,,1,1284790,1,1,0
3,2,39,2,,1,1284790,2,1,0
2,1,38,1,1,4,1284810,1,1,0
2,2,36,1,1,8,1284810,2,1,0
3,1,48,1,2,5,1284890,1,1,0
3,2,37,1,2,7,1284890,2,1,0
2,1,54,2,,1,1284940,1,1,1
2,2,48,1,2,1,1284940,2,1,1
3,1,44,1,2,1,1285040,1,1,0
3,2,44,2,,1,1285040,2,1,0
3,1,48,1,,4,1285050,1,0,0
3,2,47,1,,9,1285050,2,0,0
3,1,34,1,2,5,1285160,1,1,0
3,2,33,1,2,6,1285160,2,1,0
4,1,44,1,2,3,1285330,1,1,0
4,2,37,1,2,4,1285330,2,1,0
2,1,38,1,1,5,1285360,1,0,0
2,2,33,1,1,3,1285360,2,0,0
3,1,49,1,2,5,1285600,1,1,0
3,2,46,1,2,4,1285600,2,1,0
3,1,51,1,,4,1285610,1,0,0
3,2,47,1,2,9,1285610,2,0,0
3,2,38,1,2,9,1285630,1,1,0
3,1,37,1,2,8,1285630,2,1,0
2,1,33,1,2,4,1285690,1,0,0
2,2,31,1,2,4,1285690,2,0,0
2,1,49,1,2,4,1285870,1,0,0
2,2,45,1,2,1,1285870,2,0,0
3,1,40,1,2,9,1285900,1,1,0
3,2,39,1,2,9,1285900,2,1,0
2,1,36,1,,8,1285920,1,0,0
2,2,32,1,2,4,1285920,2,0,0
3,2,39,1,2,8,1286010,1,0,0
3,1,39,1,2,3,1286010,2,0,0
3,1,58,1,2,4,1286090,1,0,0
3,2,46,1,2,1,1286090,2,0,0
2,2,34,1,,9,1286220,1,0,0
2,1,32,1,2,4,1286220,2,0,0
3,1,36,1,2,3,1286280,1,0,0
3,2,35,2,,3,1286280,2,0,0
3,1,54,1,1,4,1286320,1,1,0
3,2,36,1,1,4,1286320,2,1,0
2,2,40,1,2,4,1286350,1,0,0
2,1,38,2,,9,1286350,2,0,0
2,1,26,1,2,4,1286360,1,0,0
2,2,21,2,,4,1286360,2,0,0
3,1,43,1,2,8,1286370,1,0,0
3,2,42,1,2,8,1286370,2,0,0
2,2,48,1,2,9,1286490,1,1,0
2,1,47,1,,3,1286490,2,1,0
2,1,32,1,2,8,1286620,1,1,0
2,2,25,2,,4,1286620,2,1,0
3,1,43,2,,1,1286690,1,0,0
3,2,33,2,,1,1286690,2,0,0
2,2,32,1,2,9,1286870,1,1,0
2,1,32,1,2,4,1286870,2,1,0
3,2,42,1,2,7,1286920,1,0,0
3,1,35,1,2,8,1286920,2,0,0
2,1,36,1,2,4,1287000,1,1,0
2,2,28,2,,1,1287000,2,1,0
2,2,41,2,,3,1287060,1,1,0
2,1,40,2,,4,1287060,2,1,0
3,1,41,1,,4,1287070,1,1,0
3,2,28,1,2,9,1287070,2,1,0
2,1,38,1,2,4,1287130,1,1,0
2,2,29,1,2,1,1287130,2,1,0
2,1,30,1,2,4,1287160,1,1,0
2,2,29,1,2,6,1287160,2,1,0
2,1,43,1,2,9,1287310,1,1,0
2,2,37,1,2,9,1287310,2,1,0
2,1,59,2,,4,1287400,1,1,0
2,2,50,1,1,4,1287400,2,1,0
3,2,45,1,2,9,1287410,1,0,0
3,1,44,1,2,8,1287410,2,0,0
2,2,44,1,2,4,1287480,1,1,0
2,1,39,1,2,4,1287480,2,1,0
2,1,32,1,2,9,1287500,1,1,0
2,2,30,1,2,9,1287500,2,1,0
2,1,46,1,2,7,1287580,1,0,0
2,2,42,1,,9,1287580,2,0,0
2,1,45,1,,8,1287610,1,1,0
2,2,40,1,,8,1287610,2,1,0
2,1,43,1,2,5,1287650,1,0,0
2,2,42,2,,6,1287650,2,0,0
3,1,46,1,2,8,1287750,1,0,0
3,2,43,1,2,7,1287750,2,0,0
2,2,33,1,2,5,1287790,1,0,0
2,1,32,1,2,4,1287790,2,0,0
3,1,43,1,,9,1287890,1,0,0
3,2,41,1,2,8,1287890,2,0,0
3,1,46,1,1,4,1287930,1,0,0
3,2,45,1,1,4,1287930,2,0,0
3,1,42,1,2,1,1288010,1,0,0
3,2,37,1,2,4,1288010,2,0,0
3,2,35,1,2,4,1288060,1,1,0
3,1,33,1,2,6,1288060,2,1,0
2,1,29,1,2,7,1288150,1,0,0
2,2,27,2,,5,1288150,2,0,0
4,1,41,1,2,4,1288200,1,1,0
4,2,33,1,2,1,1288200,2,1,0
1,1,48,1,2,1,1288290,1,1,0
1,2,46,1,2,4,1288290,2,1,0
2,1,36,1,2,9,1288310,1,1,0
2,2,36,1,2,9,1288310,2,1,0
2,1,33,2,,7,1288320,1,1,0
2,2,25,1,2,1,1288320,2,1,0
2,1,45,1,2,9,1288410,1,1,0
2,2,43,1,2,9,1288410,2,1,0
2,1,55,1,1,9,1288500,1,1,0
2,2,49,1,2,9,1288500,2,1,0
2,1,43,1,2,8,1288660,1,1,0
2,2,40,1,2,5,1288660,2,1,0
3,1,42,1,2,4,1288680,1,1,0
3,2,33,1,2,4,1288680,2,1,0
2,1,42,1,2,7,1288730,1,0,1
2,2,40,1,2,1,1288730,2,0,1
2,1,49,1,2,4,1288780,1,1,0
2,2,46,1,2,4,1288780,2,1,0
2,1,34,1,,4,1288800,1,1,0
2,2,33,1,2,4,1288800,2,1,0
3,2,46,1,,8,1288810,1,1,0
3,1,45,1,,8,1288810,2,1,0
2,1,40,1,2,9,1288820,1,0,0
2,2,34,1,2,9,1288820,2,0,0
0,1,52,1,2,6,1288840,1,1,0
0,2,50,,,4,1288840,2,1,0
2,2,48,2,,1,1288920,1,1,0
2,1,44,1,,4,1288920,2,1,0
4,1,38,1,2,4,1288990,1,1,0
4,2,29,2,,1,1288990,2,1,0
2,1,35,1,2,8,1289010,1,1,0
2,2,33,1,2,8,1289010,2,1,0
2,2,36,1,2,3,1289140,1,1,0
2,1,35,2,,4,1289140,2,1,0
2,2,27,2,,8,1289270,1,1,0
2,1,27,1,2,4,1289270,2,1,0
2,2,44,1,2,9,1289400,1,1,0
2,1,44,1,2,1,1289400,2,1,0
2,1,34,1,,5,1289440,1,0,0
2,2,31,1,2,8,1289440,2,0,0
2,1,51,1,2,4,1289470,1,0,0
2,2,47,1,,9,1289470,2,0,0
2,1,48,1,1,8,1289580,1,1,0
2,2,44,1,1,4,1289580,2,1,0
3,2,53,1,1,3,1289600,1,0,0
3,1,50,1,1,8,1289600,2,0,0
2,2,47,1,2,4,1289610,1,0,0
2,1,47,1,2,6,1289610,2,0,0
2,1,51,1,1,7,1289660,1,1,0
2,2,46,1,1,4,1289660,2,1,0
2,1,38,1,2,3,1289750,1,0,0
2,2,35,1,2,4,1289750,2,0,0
2,2,48,1,2,2,1289790,1,0,0
2,1,36,2,,4,1289790,2,0,0
2,1,50,1,2,7,1289800,1,1,0
2,2,48,1,2,1,1289800,2,1,0
2,1,53,1,2,9,1289920,1,1,0
2,2,52,1,1,8,1289920,2,1,0
3,2,34,2,,4,1290070,1,0,0
3,1,31,1,2,8,1290070,2,0,0
3,1,37,1,2,4,1290120,1,0,0
3,2,36,1,2,9,1290120,2,0,0
2,1,42,1,2,7,1290190,1,0,0
2,2,42,1,2,9,1290190,2,0,0
2,2,33,1,2,9,1290310,1,1,0
2,1,33,1,2,8,1290310,2,1,0
3,1,46,1,,3,1290450,1,1,0
3,2,45,1,2,8,1290450,2,1,0
2,1,44,1,1,1,1290490,1,0,0
2,2,36,1,1,1,1290490,2,0,0
3,1,40,1,2,4,1290520,1,1,1
3,2,37,1,2,1,1290520,2,1,1
2,1,59,1,1,3,1290610,1,1,0
2,2,49,1,1,1,1290610,2,1,0
2,2,50,1,2,8,1290730,1,0,0
2,1,43,1,2,6,1290730,2,0,0
2,1,33,1,1,9,1291000,1,1,0
2,2,33,1,1,9,1291000,2,1,0
3,1,51,1,1,4,1291020,1,1,0
3,2,49,1,1,8,1291020,2,1,0
2,2,40,1,1,6,1291030,1,0,0
2,1,39,1,2,4,1291030,2,0,0
3,1,49,1,,1,1291180,1,1,0
3,2,41,1,2,3,1291180,2,1,0
2,1,39,1,2,1,1291210,1,0,0
2,2,35,2,,1,1291210,2,0,0
4,1,35,1,,5,1291230,1,1,0
4,2,35,2,,4,1291230,2,1,0
2,2,32,1,2,9,1291420,1,0,0
2,1,30,1,2,9,1291420,2,0,0
2,1,43,1,2,1,1291560,1,0,0
2,2,41,1,,5,1291560,2,0,0
3,1,57,1,1,1,1291670,1,1,0
3,2,47,2,,1,1291670,2,1,0
3,1,53,1,2,1,1291700,1,1,0
3,2,37,1,2,1,1291700,2,1,0
1,2,49,1,2,6,1291810,1,1,0
1,1,45,1,2,3,1291810,2,1,0
2,1,38,1,2,7,1291830,1,1,0
2,2,37,1,2,9,1291830,2,1,0
3,1,41,1,2,5,1291910,1,1,0
3,2,40,2,,1,1291910,2,1,0
2,2,46,1,1,3,1291930,1,0,0
2,1,45,1,1,4,1291930,2,0,0
3,1,43,1,2,1,1291960,1,0,0
3,2,28,2,,1,1291960,2,0,0
3,2,44,2,,1,1292060,1,0,0
3,1,41,1,2,4,1292060,2,0,0
2,1,43,1,2,7,1292120,1,0,0
2,2,43,1,2,9,1292120,2,0,0
2,1,42,1,1,1,1292140,1,1,0
2,2,36,1,2,9,1292140,2,1,0
2,1,58,2,,4,1292290,1,1,0
2,2,47,1,2,4,1292290,2,1,0
3,2,39,2,,7,1292370,1,1,0
3,1,26,2,,8,1292370,2,1,0
3,1,29,1,2,8,1292380,1,1,0
3,2,26,2,,6,1292380,2,1,0
2,1,57,2,,4,1292390,1,0,0
2,2,56,1,2,1,1292390,2,0,0
3,2,50,1,2,9,1292440,1,1,0
3,1,48,1,2,8,1292440,2,1,0
3,2,48,1,2,1,1292700,1,1,0
3,1,39,1,2,4,1292700,2,1,0
2,1,35,1,1,9,1292920,1,0,0
2,2,32,1,1,8,1292920,2,0,0
1,1,48,1,2,8,1292970,1,1,0
1,2,46,1,2,1,1292970,2,1,0
2,1,44,1,2,4,1292980,1,0,0
2,2,42,1,2,8,1292980,2,0,0
3,1,52,1,,5,1293010,1,1,0
3,2,49,1,2,4,1293010,2,1,0
1,1,53,1,2,3,1293120,1,0,0
1,2,48,1,2,5,1293120,2,0,0
3,1,43,1,2,4,1293270,1,0,0
3,2,35,1,,8,1293270,2,0,0
4,2,42,1,,9,1293280,1,1,0
4,1,42,1,2,9,1293280,2,1,0
2,1,58,2,,4,1293360,1,0,0
2,2,50,2,,3,1293360,2,0,0
2,1,49,2,,7,1293550,1,1,0
2,2,45,2,,3,1293550,2,1,0
2,1,31,2,,9,1293570,1,0,0
2,2,23,2,,1,1293570,2,0,0
3,1,54,1,,5,1293830,1,1,0
3,2,48,2,,6,1293830,2,1,0
3,1,41,1,2,4,1293910,1,1,0
3,2,40,2,,3,1293910,2,1,0
3,1,43,1,2,9,1293940,1,1,0
3,2,39,1,2,8,1293940,2,1,0
3,1,35,1,2,9,1294030,1,1,0
3,2,35,1,2,9,1294030,2,1,0
4,2,51,1,2,9,1294110,1,0,1
4,1,50,1,2,8,1294110,2,0,1
4,1,42,1,,4,1294150,1,1,0
4,2,38,2,,3,1294150,2,1,0
2,1,44,1,2,4,1294180,1,0,0
2,2,41,1,2,4,1294180,2,0,0
2,1,40,1,2,1,1294330,1,0,0
2,2,35,2,,9,1294330,2,0,0
4,1,31,1,2,1,1294340,1,1,0
4,2,30,2,,7,1294340,2,1,0
2,1,42,1,1,8,1294350,1,1,0
2,2,39,1,2,9,1294350,2,1,0
2,1,45,1,2,8,1294380,1,0,0
2,2,42,2,,9,1294380,2,0,0
2,2,49,2,,1,1294490,1,1,0
2,1,47,1,2,1,1294490,2,1,0
2,1,44,1,2,8,1294510,1,0,0
2,2,42,1,2,8,1294510,2,0,0
2,2,28,1,2,9,1294530,1,1,0
2,1,24,1,2,4,1294530,2,1,0
2,2,43,1,,4,1294600,1,1,0
2,1,38,1,2,5,1294600,2,1,0
2,1,41,1,2,6,1294640,1,0,0
2,2,41,1,2,6,1294640,2,0,0
3,2,43,1,2,6,1294750,1,1,0
3,1,34,1,2,4,1294750,2,1,0
4,1,43,1,1,4,1294780,1,1,0
4,2,39,1,1,1,1294780,2,1,0
4,2,31,2,,1,1294910,1,1,0
4,1,30,1,2,3,1294910,2,1,0
2,1,50,2,,1,1294980,1,0,0
2,2,42,1,2,4,1294980,2,0,0
2,2,41,1,2,8,1294990,1,0,0
2,1,39,1,2,8,1294990,2,0,0
2,1,41,1,,8,1295000,1,1,0
2,2,40,1,2,7,1295000,2,1,0
2,1,34,1,2,4,1295030,1,0,0
2,2,26,2,,3,1295030,2,0,0
2,1,37,1,2,1,1295110,1,1,0
2,2,25,1,1,4,1295110,2,1,0
2,1,40,1,2,9,1295170,1,1,0
2,2,28,2,,8,1295170,2,1,0
4,1,49,1,2,4,1295320,1,0,0
4,2,45,1,2,4,1295320,2,0,0
2,1,35,1,2,9,1295460,1,1,0
2,2,34,1,2,8,1295460,2,1,0
2,2,39,1,2,8,1295580,1,0,0
2,1,37,1,2,6,1295580,2,0,0
2,1,49,1,2,8,1295600,1,0,0
2,2,40,1,2,4,1295600,2,0,0
2,1,38,1,2,9,1295630,1,0,0
2,2,36,1,2,9,1295630,2,0,0
2,1,52,1,2,4,1295690,1,1,0
2,2,49,1,2,8,1295690,2,1,0
1,1,54,2,,1,1295700,1,1,0
1,2,52,1,2,3,1295700,2,1,0
2,1,36,2,,4,1295730,1,0,0
2,2,34,1,2,1,1295730,2,0,0
1,1,46,2,,1,1295740,1,1,0
1,2,43,1,1,3,1295740,2,1,0
2,1,28,1,1,4,1295770,1,1,0
2,2,28,1,2,4,1295770,2,1,0
3,1,37,1,2,2,1295900,1,1,0
3,2,34,2,,2,1295900,2,1,0
2,1,41,1,2,4,1295940,1,1,0
2,2,32,2,,4,1295940,2,1,0
2,1,34,1,1,4,1295960,1,0,0
2,2,33,1,1,8,1295960,2,0,0
2,1,35,1,2,5,1296120,1,0,0
2,2,31,1,2,9,1296120,2,0,0
2,1,49,1,2,4,1296240,1,1,0
2,2,42,2,,4,1296240,2,1,0
2,1,43,1,1,,1296300,1,0,0
2,2,41,1,1,8,1296300,2,0,0
7,1,37,2,,1,1296320,1,1,0
7,2,37,2,,1,1296320,2,1,0
2,2,41,2,,9,1296330,1,1,0
2,1,38,1,2,9,1296330,2,1,0
2,2,53,1,1,4,1296340,1,1,0
2,1,50,1,1,4,1296340,2,1,0
2,1,54,1,,9,1296420,1,1,0
2,2,48,1,2,9,1296420,2,1,0
2,1,29,1,2,4,1296580,1,0,0
2,2,28,1,2,8,1296580,2,0,0
3,1,60,2,,4,1296680,1,0,0
3,2,48,2,,6,1296680,2,0,0
2,1,56,1,,9,1296770,1,1,0
2,2,47,1,1,2,1296770,2,1,0
1,1,56,1,,4,1296880,1,0,0
1,2,54,2,,1,1296880,2,0,0
4,1,52,1,2,4,1296950,1,1,0
4,1,50,2,,6,1296950,2,1,0
2,1,52,1,,6,1296970,1,0,0
2,2,49,1,2,8,1296970,2,0,0
3,1,51,1,2,4,1297040,1,0,0
3,2,44,1,2,4,1297040,2,0,0
3,2,39,1,1,9,1297150,1,0,0
3,1,36,1,1,9,1297150,2,0,0
2,1,48,1,2,7,1297180,1,0,0
2,2,46,1,2,8,1297180,2,0,0
2,1,43,1,2,4,1297300,1,0,0
2,2,40,1,2,4,1297300,2,0,0
2,1,55,1,2,3,1297340,1,1,0
2,2,51,2,,6,1297340,2,1,0
3,1,49,1,2,1,1297360,1,1,0
3,2,47,1,2,4,1297360,2,1,0
2,1,42,1,2,9,1297520,1,0,0
2,2,41,1,2,9,1297520,2,0,0
1,2,55,1,2,7,1297660,1,0,0
1,1,52,1,2,4,1297660,2,0,0
2,1,59,2,,1,1297690,1,0,0
2,2,45,1,,8,1297690,2,0,0
2,2,28,1,2,9,1297740,1,0,0
2,1,27,1,2,9,1297740,2,0,0
2,1,49,1,2,8,1297970,1,1,0
2,2,48,1,2,9,1297970,2,1,0
3,2,40,2,,9,1298010,1,0,0
3,1,38,1,2,8,1298010,2,0,0
3,1,35,2,,4,1298120,1,0,0
3,2,34,2,,1,1298120,2,0,0
2,1,34,1,2,1,1298150,1,0,0
2,2,28,1,2,4,1298150,2,0,0
3,1,49,1,2,4,1298270,1,1,0
3,2,46,2,,4,1298270,2,1,0
3,2,43,1,,4,1298280,1,1,0
3,1,41,1,,4,1298280,2,1,0
2,1,38,1,2,8,1298290,1,0,0
2,2,37,1,2,8,1298290,2,0,0
2,2,45,1,2,4,1298390,1,0,0
2,1,42,1,2,1,1298390,2,0,0
6,1,48,2,,1,1298590,1,0,1
6,2,40,1,2,6,1298590,2,0,1
2,2,46,1,2,8,1298620,1,0,0
2,1,40,1,2,8,1298620,2,0,0
2,1,52,1,2,9,1298630,1,0,0
2,2,47,1,,9,1298630,2,0,0
2,1,50,1,2,9,1298660,1,1,0
2,2,50,2,,9,1298660,2,1,0
2,1,52,1,,9,1298720,1,0,0
2,2,48,1,2,9,1298720,2,0,0
2,2,46,1,,8,1298820,1,0,0
2,1,44,1,2,9,1298820,2,0,0
3,2,41,1,2,4,1298900,1,1,0
3,1,39,1,2,4,1298900,2,1,0
3,1,36,1,2,9,1298980,1,1,0
3,2,31,2,,3,1298980,2,1,0
4,2,47,2,,4,1299160,1,0,0
4,1,46,1,2,5,1299160,2,0,0
2,1,43,1,1,4,1299190,1,0,0
2,2,34,1,1,5,1299190,2,0,0
2,1,30,1,2,8,1299210,1,1,0
2,2,27,2,,5,1299210,2,1,0
2,1,31,1,,1,1299320,1,1,0
2,2,28,2,,5,1299320,2,1,0
2,1,48,1,1,4,1299370,1,1,0
2,2,42,1,1,4,1299370,2,1,0
0,1,49,1,2,1,1299420,1,0,0
0,2,48,2,,1,1299420,2,0,0
2,1,33,1,,4,1299450,1,0,0
2,2,32,1,2,8,1299450,2,0,0
2,1,44,1,,9,1299580,1,0,0
2,2,41,1,2,9,1299580,2,0,0
3,1,43,1,,4,1299630,1,1,0
3,2,36,2,,7,1299630,2,1,0
3,2,35,1,2,8,1300040,1,0,0
3,1,34,1,2,8,1300040,2,0,0
2,2,36,1,2,8,1300060,1,0,0
2,1,35,1,2,8,1300060,2,0,0
3,1,40,1,2,9,1300070,1,0,0
3,2,39,1,2,8,1300070,2,0,0
3,2,46,1,2,1,1300160,1,1,0
3,1,43,1,2,3,1300160,2,1,0
3,1,31,1,2,4,1300200,1,0,0
3,2,30,2,,4,1300200,2,0,0
2,1,42,1,2,9,1300460,1,1,1
2,2,40,1,2,8,1300460,2,1,1
2,1,52,1,2,1,1300480,1,1,1
2,2,49,1,2,4,1300480,2,1,1
2,1,49,1,2,8,1300540,1,1,0
2,2,46,1,2,8,1300540,2,1,0
2,1,39,1,2,1,1300650,1,0,0
2,2,21,2,,1,1300650,2,0,0
3,1,56,1,2,9,1300660,1,0,0
3,2,50,2,,9,1300660,2,0,0
4,1,52,1,2,4,1300750,1,1,0
4,2,47,1,2,4,1300750,2,1,0
2,1,53,1,2,4,1300800,1,1,0
2,2,48,1,2,4,1300800,2,1,0
4,2,47,1,2,9,1300820,1,0,0
4,1,43,1,2,7,1300820,2,0,0
2,1,45,1,,7,1300990,1,0,0
2,2,45,2,,4,1300990,2,0,0
2,2,47,1,2,8,1301040,1,1,0
2,1,46,1,2,7,1301040,2,1,0
2,1,47,1,2,4,1301100,1,0,0
2,2,44,1,2,4,1301100,2,0,0
2,1,48,1,1,1,1301120,1,1,0
2,2,46,1,1,1,1301120,2,1,0
2,1,45,1,2,4,1301320,1,1,0
2,2,35,1,2,4,1301320,2,1,0
2,1,39,1,2,5,1301330,1,0,0
2,2,36,1,2,9,1301330,2,0,0
3,2,55,1,2,9,1301360,1,1,1
3,1,53,1,2,1,1301360,2,1,1
3,1,41,1,2,6,1301460,1,0,0
3,2,36,2,,4,1301460,2,0,0
4,1,45,2,,1,1301500,1,1,0
4,2,33,2,,3,1301500,2,1,0
3,1,40,1,,9,1301520,1,0,0
3,2,39,2,,9,1301520,2,0,0
3,1,38,1,2,4,1301600,1,0,0
3,2,37,1,2,9,1301600,2,0,0
2,2,36,1,2,9,1301740,1,0,0
2,1,35,1,2,8,1301740,2,0,0
4,1,47,1,2,3,1301750,1,1,0
4,2,45,1,2,3,1301750,2,1,0
2,1,53,1,,4,1301760,1,0,0
2,2,45,1,2,6,1301760,2,0,0
3,1,45,1,,9,1301780,1,1,0
3,2,42,1,,8,1301780,2,1,0
2,2,40,1,2,9,1301820,1,0,0
2,1,40,1,2,9,1301820,2,0,0
3,1,41,1,1,9,1301840,1,1,0
3,2,38,1,1,9,1301840,2,1,0
2,1,42,1,2,7,1302010,1,1,0
2,2,36,1,2,7,1302010,2,1,0
2,1,50,1,2,4,1302020,1,1,0
2,2,48,1,2,5,1302020,2,1,0
3,2,39,1,2,8,1302060,1,1,0
3,1,36,1,2,4,1302060,2,1,0
3,2,48,1,2,8,1302260,1,1,0
3,1,45,1,,4,1302260,2,1,0
1,1,51,1,1,8,1302500,1,1,0
1,2,50,1,1,8,1302500,2,1,0
2,2,40,2,,7,1302540,1,0,0
2,1,40,1,2,5,1302540,2,0,0
2,1,51,1,1,1,1302590,1,1,1
2,2,41,1,1,4,1302590,2,1,1
2,1,40,1,2,7,1302650,1,1,0
2,2,35,2,,7,1302650,2,1,0
4,1,46,1,2,2,1302660,1,1,0
4,2,40,2,,1,1302660,2,1,0
3,1,59,1,2,9,1302680,1,0,0
3,2,46,1,2,9,1302680,2,0,0
3,1,40,2,,7,1302700,1,1,0
3,2,32,2,,8,1302700,2,1,0
3,2,38,1,2,7,1302720,1,1,1
3,1,36,1,2,4,1302720,2,1,1
2,1,54,1,,4,1302730,1,0,0
2,2,48,1,2,9,1302730,2,0,0
6,2,44,1,1,9,1302790,1,0,0
6,1,44,1,1,9,1302790,2,0,0
3,1,44,1,,8,1303020,1,0,0
3,2,43,1,,8,1303020,2,0,0
0,1,50,1,2,1,1303060,1,0,0
0,2,48,1,2,4,1303060,2,0,0
2,1,51,1,,9,1303150,1,1,0
2,2,49,2,,9,1303150,2,1,0
2,2,45,2,,9,1303170,1,0,0
2,1,42,1,2,9,1303170,2,0,0
2,1,52,1,2,4,1303190,1,0,0
2,2,45,2,,4,1303190,2,0,0
2,2,31,1,2,4,1303270,1,1,0
2,1,30,1,2,9,1303270,2,1,0
2,1,33,1,2,5,1303360,1,1,0
2,2,30,1,2,4,1303360,2,1,0
3,1,37,1,,9,1303380,1,1,0
3,2,37,1,2,9,1303380,2,1,0
2,1,45,1,1,8,1303410,1,1,0
2,2,42,1,1,9,1303410,2,1,0
2,1,55,1,2,9,1303430,1,0,0
2,2,53,1,2,8,1303430,2,0,0
3,1,50,1,2,8,1303480,1,1,0
3,2,46,1,1,9,1303480,2,1,0
2,1,39,1,2,4,1303530,1,0,0
2,2,34,1,2,8,1303530,2,0,0
2,1,30,1,1,8,1303560,1,1,0
2,2,30,1,1,8,1303560,2,1,0
3,1,48,1,2,1,1303570,1,0,0
3,2,33,2,,1,1303570,2,0,0
3,1,39,1,2,4,1303620,1,0,0
3,2,38,1,,6,1303620,2,0,0
2,2,45,1,2,1,1303660,1,0,0
2,1,42,1,2,4,1303660,2,0,0
2,1,33,1,2,5,1303730,1,1,0
2,2,32,1,2,5,1303730,2,1,0
3,1,40,1,,4,1303810,1,0,0
3,2,34,1,,4,1303810,2,0,0
2,2,49,1,2,7,1303830,1,1,0
2,1,47,1,,8,1303830,2,1,0
2,2,54,2,,3,1303850,1,0,0
2,1,54,1,2,4,1303850,2,0,0
2,1,37,1,1,8,1303880,1,1,0
2,2,35,1,1,8,1303880,2,1,0
2,1,32,1,2,1,1303900,1,0,0
2,2,25,2,,3,1303900,2,0,0
4,2,52,1,2,4,1303990,1,1,0
4,1,47,1,,9,1303990,2,1,0
2,2,44,1,2,7,1304010,1,0,0
2,1,43,2,,7,1304010,2,0,0
2,1,42,1,2,9,1304230,1,0,0
2,2,41,1,2,9,1304230,2,0,0
2,1,39,1,2,4,1304250,1,0,0
2,2,32,1,2,8,1304250,2,0,0
1,1,54,1,2,3,1304270,1,0,0
1,2,53,1,,1,1304270,2,0,0
2,1,49,1,2,9,1304400,1,0,0
2,2,46,1,2,9,1304400,2,0,0
2,1,51,1,2,9,1304550,1,0,0
2,2,50,2,,9,1304550,2,0,0
3,2,42,1,1,8,1304570,1,1,0
3,1,27,1,1,9,1304570,2,1,0
2,1,58,2,,1,1304660,1,1,0
2,2,44,1,2,4,1304660,2,1,0
4,2,30,2,,4,1304670,1,0,0
4,1,28,2,,3,1304670,2,0,0
2,1,46,1,2,8,1304720,1,1,0
2,2,44,1,2,4,1304720,2,1,0
3,1,46,1,1,8,1304740,1,0,0
3,2,43,1,1,5,1304740,2,0,0
